"$submission_id";"$created";"Hvilke roller har du i musikkarbeidet ditt?";"Rolle i musikkproduksjon";"Din situasjon som musiker";"Hvor lang erfaring har du med musikk?";"Hvilken aldersgruppe tilhører du?";"Hovedsjangre du jobber med?.Pop";"Hovedsjangre du jobber med?.Hip hop / RnB";"Hovedsjangre du jobber med?.EDM / elektronisk";"Hovedsjangre du jobber med?.Rock / metal";"Hovedsjangre du jobber med?.Indie / alternativ";"Hovedsjangre du jobber med?.Film-/spillmusikk / mediekomposisjon";"Hovedsjangre du jobber med?.Jazz";"Hovedsjangre du jobber med?.Klassisk ";"Hovedsjangre du jobber med?.Samtidsmusikk";"Hovedsjangre du jobber med?.Annet";"Har du brukt KI i musikk?";"Hva har du brukt KI til?.Idéutvikling (melodier, akkordprogresjoner, beats, loops)";"Hva har du brukt KI til?.Tekst/lyrics";"Hva har du brukt KI til?.Lyddesign (presets, samples, sound design)";"Hva har du brukt KI til?.Mixing / Mastering";"Hva har du brukt KI til?.Markedsføring";"Hva har du brukt KI til?.Demixing";"Hva har du brukt KI til?.Transkribering";"Hva har du brukt KI til?.Vokal (KI-generert sangstemme)";"Hva har du brukt KI til?.Annet (spesifiser):";"Spesifiser hva du har brukt KI til:";"Hvorfor bruker du ikke KI?.Har ikke hatt behov";"Hvorfor bruker du ikke KI?.Vet for lite om KI-verktøy";"Hvorfor bruker du ikke KI?.Foretrekker tradisjonell arbeidsflyt";"Hvorfor bruker du ikke KI?.Stoler ikke på kvaliteten";"Hvorfor bruker du ikke KI?.Etiske eller juridiske bekymringer";"Hvorfor bruker du ikke KI?.Kostnad";"Hvorfor bruker du ikke KI?.Annet";"Hvor ofte bruker du KI i musikk?";"Jeg føler at KI-generert musikk truer min framtid som musiker.";"Jeg er bekymret for at inntektene mine vil synke på grunn av KI.";"KI-verktøy kan gjøre meg mer effektiv i arbeidet mitt.";"Jeg er nysgjerrig på å lære mer om KI-verktøy for musikk.";"KI kan ikke erstatte min kreativitet som musiker.";"Jeg ser først og fremst på KI som et nyttig verktøy, ikke som en konkurrent.";"KI-generert musikk kan være like bra som menneskeskapt musikk";"Hvor sannsynlig er det at du kommer til å bruke KI-verktøy i musikk de neste to årene?";"Hva vil du eventuelt bruke KI til framover?.Idéutvikling (melodier, beats, akkorder)";"Hva vil du eventuelt bruke KI til framover?.Arrangement / strukturering av låter";"Hva vil du eventuelt bruke KI til framover?.Lyddesign / sound design";"Hva vil du eventuelt bruke KI til framover?.Mixing / Mastering";"Hva vil du eventuelt bruke KI til framover?.Tekstarbeid / lyrics";"Hva vil du eventuelt bruke KI til framover?.Forprosjekter/skisser til kunder";"Hva vil du eventuelt bruke KI til framover?.Markedsføring";"Hva vil du eventuelt bruke KI til framover?.Transkribering";"Hva vil du eventuelt bruke KI til framover?.Vokal (KI-generert sangstemme)";"Hva vil du eventuelt bruke KI til framover?.Demixing";"Hva vil du eventuelt bruke KI til framover?.Annet";"Hva vil du eventuelt bruke KI til framover?.Ingen planer om å bruke KI";"Er det noe mer du vil legge til om KI og musikk?";"$answer_time_ms"
"40048676";"2026-01-14T12:09:36+01:00";"Musikkprodusent";"Profesjonell frilans musikkprodusent";"";"mer enn 8 år";"45–54 år";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"1";"1";"1";"0";"0";"";"Helt uenig";"Helt uenig";"Verken enig eller uenig";"Helt uenig";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"160559"
"40048680";"2026-01-14T12:09:52+01:00";"Artist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"45–54 år";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"1";"1";"0";"0";"";"Litt enig";"Litt enig";"Litt uenig";"Litt uenig";"Helt enig";"Litt uenig";"Helt uenig";"Lite sannsynlig";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"353968"
"40048711";"2026-01-14T12:10:42+01:00";"Musikkprodusent";"Profesjonell frilans musikkprodusent";"";"4–7 år";"25–34 år";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"1";"1";"1";"1";"0";"0";"";"Helt uenig";"Litt enig";"Litt enig";"Helt uenig";"Helt enig";"Helt enig";"Verken enig eller uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"Hovedsaklig teste ut ideer mtp tekst, markedsføring osv. Ikke til selve skapelsen av musikk - her vil jeg bruke min livserfaring og kompetanse som verktøy.";"160210"
"40048717";"2026-01-14T12:10:57+01:00";"Låtskriver / komponist";"";"musikk som hovedinntektskilde";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"0";"0";"0";"";"Verken enig eller uenig";"Litt enig";"Litt enig";"Litt uenig";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Lite sannsynlig";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Det er en ting som gjør det vanskelig å svare presist: Jeg har i årevis brukt såkalte plugin-effekter og filtere i mixing og komponering. Skillet mellom disse og dagens KI står ikke klart for meg.";"365445"
"40048755";"2026-01-14T12:12:13+01:00";"Annet";"";"";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Ja";"0";"1";"0";"1";"0";"0";"0";"0";"1";"Nytt arrangement av mine gamle låtene men likt med originalen, kun bedre lyder og små variasjoner i arrangement.";"0";"0";"0";"0";"0";"0";"0";"Av og til (ca. månedlig)";"Verken enig eller uenig";"Helt uenig";"Helt enig";"Helt enig";"Helt enig";"Helt enig";"Verken enig eller uenig";"Ganske sannsynlig";"0";"1";"1";"1";"1";"0";"0";"0";"0";"1";"1";"0";"Som alt annet er KI et verktøy så det er opp til oss musiker å kunne utnytter det til vårt fordel, men som alt annet teknologiske utviklinger må man tilvenner seg....Jeg husker når jeg startet med min første Gitar-prosessor hvor mange kolleger gitarister mobbet meg fordi de kun sverget til forsterker med massevis av boksene på brettet, noe som inntil da hadde jeg også brukt mye av...i dag, samme gitarister som disset ned gitarprosessor bruker det da de skjønte at det var mye mer praktisk og ga mange flere mulighetene enn tradisjonelt Forsterker og pedalboard....";"763036"
"40048767";"2026-01-14T12:12:54+01:00";"Hobby";"";"";"mer enn 8 år";"55 år eller eldre";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"Verken enig eller uenig";"Verken enig eller uenig";"Helt uenig";"Litt uenig";"Helt uenig";"Verken enig eller uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Trist utvikling.";"203984"
"40048769";"2026-01-14T12:12:57+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"35–44 år";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"1";"1";"1";"0";"0";"";"Litt enig";"Litt enig";"Verken enig eller uenig";"Litt uenig";"Helt enig";"Litt uenig";"Litt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"KI-generert musikk er tyveri og ren og skjær latskap. Jeg synes det er hårreisende at det ikke er noe form for regulering en gang. Fritt vilt er det, og potensielt gjør en del folk veldig rike, mens musikere står igjen til slutt uten noe inntekt.  Helt feil å bruke KI i kreative yrker, i min mening. Da kan man like så greit slutte nå om det ikke kommer reguleringer på bruk.";"481491"
"40048784";"2026-01-14T12:13:21+01:00";"Låtskriver / komponist";"";"musikk som hovedinntektskilde";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"Litt enig";"Litt enig";"Helt enig";"Litt enig";"Helt enig";"Litt enig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"646765"
"40048786";"2026-01-14T12:13:28+01:00";"Musikkprodusent";"Hobbyprodusent (ingen inntekt fra musikk)";"";"mer enn 8 år";"35–44 år";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"Ja";"0";"1";"0";"0";"0";"0";"0";"1";"0";"";"0";"0";"0";"0";"0";"0";"0";"Sjelden (noen ganger i året)";"Helt uenig";"Helt uenig";"Helt enig";"Helt enig";"Helt enig";"Helt enig";"Helt enig";"Svært sannsynlig";"0";"0";"1";"0";"1";"0";"1";"0";"1";"0";"1";"0";"";"347740"
"40048793";"2026-01-14T12:13:47+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"Helt enig";"Helt uenig";"Helt uenig";"Helt enig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"359229"
"40048798";"2026-01-14T12:13:51+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"25–34 år";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Ja";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Sjelden (noen ganger i året)";"Helt enig";"Helt enig";"Litt uenig";"Verken enig eller uenig";"Litt enig";"Litt uenig";"Litt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"245447"
"40048808";"2026-01-14T12:14:20+01:00";"Artist";"";"Hobby (ingen inntekt fra musikk)";"1–3 år";"35–44 år";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"Ja";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Av og til (ca. månedlig)";"Litt enig";"Helt enig";"Litt enig";"Helt enig";"Helt enig";"Litt enig";"Litt uenig";"Ganske sannsynlig";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"103701"
"40048810";"2026-01-14T12:14:22+01:00";"Låtskriver / komponist";"";"musikk som hovedinntektskilde";"mer enn 8 år";"35–44 år";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Ja";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Sjelden (noen ganger i året)";"Helt enig";"Helt enig";"Verken enig eller uenig";"Verken enig eller uenig";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Verken sannsynlig eller usannsynlig";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"";"123043"
"40048825";"2026-01-14T12:14:49+01:00";"Musikkprodusent";"Hobbyprodusent (ingen inntekt fra musikk)";"";"mer enn 8 år";"55 år eller eldre";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"Ja";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Sjelden (noen ganger i året)";"Litt enig";"Helt enig";"Litt enig";"Helt enig";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Ganske sannsynlig";"1";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"";"369139"
"40048835";"2026-01-14T12:15:11+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"45–54 år";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"1";"0";"0";"";"Litt enig";"Litt enig";"Helt uenig";"Helt uenig";"Verken enig eller uenig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"Fint å kunne bruke som oppslagsverk og som hjelpemiddel til tidkrevende og omfattende søknader.  Men tar avstand til bruk av KI som erstatning for kretive arbeidsprosesser.";"351702"
"40048847";"2026-01-14T12:15:38+01:00";"Utøvende musiker";"";"musikk som hovedinntektskilde";"mer enn 8 år";"45–54 år";"1";"1";"0";"0";"0";"1";"1";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"0";"0";"0";"";"Litt enig";"Litt enig";"Verken enig eller uenig";"Litt enig";"Helt enig";"Helt enig";"Helt uenig";"Verken sannsynlig eller usannsynlig";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"";"169067"
"40048865";"2026-01-14T12:16:20+01:00";"Låtskriver / komponist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"45–54 år";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"0";"0";"0";"";"Helt enig";"Helt enig";"Helt uenig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"KI korreksjonslesning og komposisjon skriving er noe som trekker ned kvaliteten og det unike ved enhver kunstform. Å lage et grensegjennomsnitt av noe unikt, gjør resultatet middelmådig og uinteressant.";"279014"
"40048875";"2026-01-14T12:16:39+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"25–34 år";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"1";"0";"0";"";"Litt enig";"Litt enig";"Helt uenig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"94746"
"40048905";"2026-01-14T12:17:55+01:00";"Artist";"";"musikk som hovedinntektskilde";"mer enn 8 år";"25–34 år";"1";"0";"0";"1";"1";"0";"1";"1";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"1";"1";"1";"0";"0";"";"Litt enig";"Helt enig";"Litt uenig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"173108"
"40048910";"2026-01-14T12:18:17+01:00";"Annet";"";"";"mer enn 8 år";"35–44 år";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"1";"1";"1";"0";"1";"";"Verken enig eller uenig";"Verken enig eller uenig";"Helt uenig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"KI er en kreftsvulst, et virus, som dreper kreativitet, integritet og selvrespekt. Vi slutter å tenke som mennesker, vi stagnerer, vi oppgir oss selv til maskiner. Dette forbannede KI-kjøret må ta slutt. Folk blir stadig dummere og mindre selvstendige. Jobber selv i skolen hvor KI er et helvete. Ledere i alle ledd skal pushe dette ned. Ser at denne undersøkelsen er i regi av UIO. Det skal forskes på KI i alle jævla sammenhenger. Bli kvitt hele driten. Det gjør langt mer skade enn nytte. Har absolutt NULL respekt for folk som ""jukser"" og bruker KI til å lage musikk, kunst, film, skrive tekster osv. Det er ikke verdt en dritt.";"196892"
"40048914";"2026-01-14T12:18:25+01:00";"Utøvende musiker";"";"musikk som hovedinntektskilde";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"1";"0";"0";"0";"";"Helt uenig";"Helt uenig";"Litt enig";"Litt uenig";"Helt enig";"Helt enig";"Litt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"Gjelder i svært liten grad klassisk musikk";"137525"
"40048939";"2026-01-14T12:19:01+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"45–54 år";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"1";"0";"0";"";"Helt enig";"Helt enig";"Verken enig eller uenig";"Litt uenig";"Helt enig";"Litt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"129776"
"40048967";"2026-01-14T12:19:33+01:00";"Låtskriver / komponist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"1";"1";"1";"1";"1";"0";"";"Litt uenig";"Litt enig";"Litt uenig";"Litt enig";"Helt enig";"Litt enig";"Litt uenig";"Lite sannsynlig";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"216639"
"40049016";"2026-01-14T12:20:35+01:00";"Låtskriver / komponist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"55 år eller eldre";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"Litt uenig";"Verken enig eller uenig";"Helt uenig";"Helt uenig";"Helt enig";"Helt enig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"314200"
"40049026";"2026-01-14T12:20:49+01:00";"Låtskriver / komponist";"";"musikk som hovedinntektskilde";"mer enn 8 år";"35–44 år";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"Litt enig";"Litt enig";"Helt uenig";"Verken enig eller uenig";"Helt uenig";"Verken enig eller uenig";"Helt uenig";"Lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"196195"
"40049059";"2026-01-14T12:21:38+01:00";"Utøvende musiker";"";"musikk som hovedinntektskilde";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"1";"0";"0";"0";"";"Litt enig";"Verken enig eller uenig";"Litt uenig";"Helt uenig";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"193674"
"40049063";"2026-01-14T12:21:42+01:00";"Musikkprodusent";"Jobber deltid/frilans ved siden av annet arbeid";"";"mer enn 8 år";"45–54 år";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"1";"1";"0";"0";"";"Litt uenig";"Litt enig";"Litt enig";"Litt enig";"Helt enig";"Litt enig";"Litt enig";"Ganske sannsynlig";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"226760"
"40049100";"2026-01-14T12:22:48+01:00";"Utøvende musiker";"";"musikk som hovedinntektskilde";"mer enn 8 år";"25–34 år";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"1";"0";"0";"";"Litt enig";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"203949"
"40049108";"2026-01-14T12:23:09+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"35–44 år";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"1";"0";"0";"";"Helt enig";"Litt enig";"Litt enig";"Helt enig";"Helt enig";"Litt uenig";"Helt uenig";"Lite sannsynlig";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"";"79856"
"40049110";"2026-01-14T12:23:13+01:00";"Utøvende musiker";"";"musikk som hovedinntektskilde";"mer enn 8 år";"45–54 år";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"1";"1";"0";"1";"0";"0";"";"Helt enig";"Helt enig";"Verken enig eller uenig";"Litt uenig";"Verken enig eller uenig";"Helt uenig";"Verken enig eller uenig";"Lite sannsynlig";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"313588"
"40049123";"2026-01-14T12:23:37+01:00";"Artist";"";"musikk som hovedinntektskilde";"mer enn 8 år";"35–44 år";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"1";"1";"0";"0";"0";"";"Helt uenig";"Helt uenig";"Verken enig eller uenig";"Litt enig";"Helt enig";"Helt enig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"94895"
"40049124";"2026-01-14T12:23:37+01:00";"Artist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"35–44 år";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"Litt enig";"Litt enig";"Litt uenig";"Helt uenig";"Helt enig";"Verken enig eller uenig";"Litt enig";"Lite sannsynlig";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"151098"
"40049138";"2026-01-14T12:24:17+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"0";"0";"0";"";"Verken enig eller uenig";"Verken enig eller uenig";"Litt uenig";"Helt uenig";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"181926"
"40049149";"2026-01-14T12:24:41+01:00";"Låtskriver / komponist";"";"Annet";"mer enn 8 år";"45–54 år";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"1";"1";"0";"0";"";"Helt enig";"Helt enig";"Helt uenig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"75159"
"40049151";"2026-01-14T12:24:46+01:00";"Artist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"35–44 år";"1";"0";"0";"1";"0";"0";"0";"1";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"1";"";"Verken enig eller uenig";"Helt enig";"Helt uenig";"Helt uenig";"Helt enig";"Helt enig";"Helt uenig";"Lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Er enig at det bør merkes har alltid vært glad i musikk";"325527"
"40049153";"2026-01-14T12:24:49+01:00";"Låtskriver / komponist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"45–54 år";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"Ja";"1";"0";"0";"1";"0";"1";"1";"1";"0";"";"0";"0";"0";"0";"0";"0";"0";"Av og til (ca. månedlig)";"Litt enig";"Litt enig";"Litt enig";"Helt enig";"Helt enig";"Helt enig";"Helt uenig";"Ganske sannsynlig";"1";"1";"0";"1";"0";"1";"0";"1";"1";"1";"0";"0";"";"262709"
"40049154";"2026-01-14T12:24:50+01:00";"Låtskriver / komponist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"45–54 år";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"0";"0";"0";"";"Verken enig eller uenig";"Verken enig eller uenig";"Verken enig eller uenig";"Verken enig eller uenig";"Verken enig eller uenig";"Verken enig eller uenig";"Verken enig eller uenig";"Lite sannsynlig";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"KI er bare nok et symptom på en økonomi som kveler alt som ikke kan skaleres. Streaming drepte stillheten. Spillelister drepte platene. Nå pumper KI ut lyd som tapet.  Ikke fordi teknologien er ondsinnet, men fordi systemet vil ha billig, uendelig og ufarlig.  Fra musikk til muzak.";"1069570"
"40049173";"2026-01-14T12:25:43+01:00";"Hobby";"";"";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"1";"";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Helt uenig";"Helt uenig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"83221"
"40049181";"2026-01-14T12:25:55+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"35–44 år";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"1";"0";"0";"";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Helt uenig";"Helt enig";"Litt uenig";"Verken enig eller uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Som låtskriver bruker jeg skrivingen som terapi. Hvis det er slik at KI blir stuereint innen produksjon av musikk tenker jeg at vi mister en del av sjelen og kulturarven vår. Samtidig som flere i min situasjon vil være nødt til å begynne med mindfulness eller i værste fall psykolog timer for å få bukt med sine kognitive problemer. Jeg liker ikke bruk av KI innenfor kunst.";"463237"
"40049195";"2026-01-14T12:26:21+01:00";"Hobby";"";"";"mer enn 8 år";"25–34 år";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"1";"1";"0";"1";"";"Helt enig";"Helt enig";"Litt enig";"Litt enig";"Litt uenig";"Verken enig eller uenig";"Litt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"127670"
